resource,identifier,polypeptide_id
HUGO Gene Nomenclature Committee (HGNC),HGNC:8743,P29120
GenAtlas,PCSK1,P29120
GenBank Gene Database,X64810,P29120
GenBank Protein Database,35318,P29120
Guide to Pharmacology,2382,P29120
UniProtKB,P29120,P29120
UniProt Accession,NEC1_HUMAN,P29120
HUGO Gene Nomenclature Committee (HGNC),HGNC:7885,P48745
GenAtlas,NOV,P48745
GenBank Gene Database,X78351,P48745
GenBank Protein Database,825696,P48745
UniProtKB,P48745,P48745
UniProt Accession,NOV_HUMAN,P48745
HUGO Gene Nomenclature Committee (HGNC),HGNC:6694,P98164
GenAtlas,LRP2,P98164
GenBank Gene Database,U33837,P98164
GenBank Protein Database,1809240,P98164
UniProtKB,P98164,P98164
UniProt Accession,LRP2_HUMAN,P98164
HUGO Gene Nomenclature Committee (HGNC),HGNC:5476,Q16270
GenAtlas,IGFBP7,Q16270
GenBank Gene Database,L19182,Q16270
GenBank Protein Database,307151,Q16270
UniProtKB,Q16270,Q16270
UniProt Accession,IBP7_HUMAN,Q16270
HUGO Gene Nomenclature Committee (HGNC),HGNC:15588,Q96C24
GenAtlas,SYTL4,Q96C24
GenBank Gene Database,AK094110,Q96C24
GenBank Protein Database,21753104,Q96C24
UniProtKB,Q96C24,Q96C24
UniProt Accession,SYTL4_HUMAN,Q96C24
HUGO Gene Nomenclature Committee (HGNC),HGNC:9071,P00747
GenAtlas,PLG,P00747
GenBank Gene Database,X05199,P00747
GenBank Protein Database,387026,P00747
Guide to Pharmacology,2394,P00747
UniProtKB,P00747,P00747
UniProt Accession,PLMN_HUMAN,P00747
HUGO Gene Nomenclature Committee (HGNC),HGNC:3661,P02671
GenAtlas,FGA,P02671
GenBank Gene Database,AF361104,P02671
GenBank Protein Database,13591824,P02671
UniProtKB,P02671,P02671
UniProt Accession,FIBA_HUMAN,P02671
HUGO Gene Nomenclature Committee (HGNC),HGNC:9053,Q03405
GenAtlas,PLAUR,Q03405
GenBank Gene Database,X51675,Q03405
GenBank Protein Database,37605,Q03405
UniProtKB,Q03405,Q03405
UniProt Accession,UPAR_HUMAN,Q03405
HUGO Gene Nomenclature Committee (HGNC),HGNC:8583,P05121
GenAtlas,SERPINE1,P05121
GenBank Gene Database,X04429,P05121
GenBank Protein Database,35272,P05121
UniProtKB,P05121,P05121
UniProt Accession,PAI1_HUMAN,P05121
HUGO Gene Nomenclature Committee (HGNC),HGNC:8584,P05120
GenAtlas,SERPINB2,P05120
GenBank Gene Database,J02685,P05120
GenBank Protein Database,189545,P05120
UniProtKB,P05120,P05120
UniProt Accession,PAI2_HUMAN,P05120
HUGO Gene Nomenclature Committee (HGNC),HGNC:11891,P05452
GenAtlas,CLEC3B,P05452
GenBank Gene Database,X64559,P05452
GenBank Protein Database,37409,P05452
UniProtKB,P05452,P05452
UniProt Accession,TETN_HUMAN,P05452
HUGO Gene Nomenclature Committee (HGNC),HGNC:6446,P05787
GenAtlas,KRT8,P05787
GenBank Gene Database,M34482,P05787
GenBank Protein Database,181573,P05787
UniProtKB,P05787,P05787
UniProt Accession,K2C8_HUMAN,P05787
HUGO Gene Nomenclature Committee (HGNC),HGNC:537,P07355
GenAtlas,ANXA2,P07355
GenBank Gene Database,D00017,P07355
GenBank Protein Database,219910,P07355
UniProtKB,P07355,P07355
UniProt Accession,ANXA2_HUMAN,P07355
HUGO Gene Nomenclature Committee (HGNC),HGNC:1455,P27797
GenAtlas,CALR,P27797
GenBank Gene Database,M32294,P27797
GenBank Protein Database,337487,P27797
UniProtKB,P27797,P27797
UniProt Accession,CALR_HUMAN,P27797
HUGO Gene Nomenclature Committee (HGNC),HGNC:1473,P27824
GenAtlas,CANX,P27824
GenBank Gene Database,L10284,P27824
GenBank Protein Database,186523,P27824
UniProtKB,P27824,P27824
UniProt Accession,CALX_HUMAN,P27824
HUGO Gene Nomenclature Committee (HGNC),HGNC:6692,Q07954
GenAtlas,LRP1,Q07954
GenBank Gene Database,X13916,Q07954
GenBank Protein Database,34339,Q07954
UniProtKB,Q07954,Q07954
UniProt Accession,LRP1_HUMAN,Q07954
HUGO Gene Nomenclature Committee (HGNC),HGNC:3969,P23945
GenAtlas,FSHR,P23945
GenBank Gene Database,M65085,P23945
GenBank Protein Database,182771,P23945
IUPHAR,253,P23945
Guide to Pharmacology,253,P23945
UniProtKB,P23945,P23945
UniProt Accession,FSHR_HUMAN,P23945
HUGO Gene Nomenclature Committee (HGNC),HGNC:6585,P22888
GenAtlas,LHCGR,P22888
GenBank Gene Database,M73746,P22888
GenBank Protein Database,903746,P22888
IUPHAR,254,P22888
Guide to Pharmacology,254,P22888
UniProtKB,P22888,P22888
UniProt Accession,LSHR_HUMAN,P22888
HUGO Gene Nomenclature Committee (HGNC),HGNC:5439,P15260
GenAtlas,IFNGR1,P15260
GenBank Gene Database,J03143,P15260
GenBank Protein Database,306915,P15260
UniProtKB,P15260,P15260
UniProt Accession,INGR1_HUMAN,P15260
HUGO Gene Nomenclature Committee (HGNC),HGNC:5440,P38484
GenAtlas,IFNGR2,P38484
GenBank Gene Database,U05875,P38484
GenBank Protein Database,463550,P38484
UniProtKB,P38484,P38484
UniProt Accession,INGR2_HUMAN,P38484
HUGO Gene Nomenclature Committee (HGNC),HGNC:5432,P17181
GenAtlas,IFNAR1,P17181
GenBank Gene Database,J03171,P17181
GenBank Protein Database,306914,P17181
Guide to Pharmacology,1723,P17181
UniProtKB,P17181,P17181
UniProt Accession,INAR1_HUMAN,P17181
HUGO Gene Nomenclature Committee (HGNC),HGNC:5433,P48551
GenAtlas,IFNAR2,P48551
GenBank Gene Database,L42243,P48551
GenBank Protein Database,995300,P48551
UniProtKB,P48551,P48551
UniProt Accession,INAR2_HUMAN,P48551
HUGO Gene Nomenclature Committee (HGNC),HGNC:897,P30518
GenAtlas,AVPR2,P30518
GenBank Gene Database,U04357,P30518
GenBank Protein Database,28418,P30518
IUPHAR,368,P30518
Guide to Pharmacology,368,P30518
UniProtKB,P30518,P30518
UniProt Accession,V2R_HUMAN,P30518
HUGO Gene Nomenclature Committee (HGNC),HGNC:895,P37288
GenAtlas,AVPR1A,P37288
GenBank Gene Database,L25615,P37288
GenBank Protein Database,667068,P37288
IUPHAR,366,P37288
Guide to Pharmacology,366,P37288
UniProtKB,P37288,P37288
UniProt Accession,V1AR_HUMAN,P37288
HUGO Gene Nomenclature Committee (HGNC),HGNC:896,P47901
GenAtlas,AVPR1B,P47901
GenBank Gene Database,D31833,P47901
GenBank Protein Database,563982,P47901
IUPHAR,367,P47901
Guide to Pharmacology,367,P47901
UniProtKB,P47901,P47901
UniProt Accession,V1BR_HUMAN,P47901
HUGO Gene Nomenclature Committee (HGNC),HGNC:3528,P00742
GenAtlas,F10,P00742
GenBank Gene Database,K03194,P00742
GenBank Protein Database,182841,P00742
Guide to Pharmacology,2359,P00742
UniProtKB,P00742,P00742
UniProt Accession,FA10_HUMAN,P00742
HUGO Gene Nomenclature Committee (HGNC),HGNC:5155,P05981
GenAtlas,HPN,P05981
GenBank Gene Database,M18930,P05981
GenBank Protein Database,306886,P05981
UniProtKB,P05981,P05981
UniProt Accession,HEPS_HUMAN,P05981
HUGO Gene Nomenclature Committee (HGNC),HGNC:11760,P10646
GenAtlas,TFPI,P10646
GenBank Gene Database,J03225,P10646
GenBank Protein Database,180546,P10646
UniProtKB,P10646,P10646
UniProt Accession,TFPI1_HUMAN,P10646
HUGO Gene Nomenclature Committee (HGNC),HGNC:4247,P38435
GenAtlas,GGCX,P38435
GenBank Gene Database,M81592,P38435
GenBank Protein Database,184028,P38435
UniProtKB,P38435,P38435
UniProt Accession,VKGC_HUMAN,P38435
HUGO Gene Nomenclature Committee (HGNC),HGNC:3544,P08709
GenAtlas,F7,P08709
GenBank Gene Database,M13232,P08709
GenBank Protein Database,182801,P08709
Guide to Pharmacology,2363,P08709
UniProtKB,P08709,P08709
UniProt Accession,FA7_HUMAN,P08709
HUGO Gene Nomenclature Committee (HGNC),HGNC:3541,P13726
GenAtlas,F3,P13726
GenBank Gene Database,M16553,P13726
GenBank Protein Database,339504,P13726
UniProtKB,P13726,P13726
UniProt Accession,TF_HUMAN,P13726
HUGO Gene Nomenclature Committee (HGNC),HGNC:5967,Q14626
GenAtlas,IL11RA,Q14626
GenBank Gene Database,Z38102,Q14626
GenBank Protein Database,995654,Q14626
UniProtKB,Q14626,Q14626
UniProt Accession,I11RA_HUMAN,Q14626
HUGO Gene Nomenclature Committee (HGNC),HGNC:3689,P21802
GenAtlas,FGFR2,P21802
GenBank Gene Database,X52832,P21802
GenBank Protein Database,31374,P21802
Guide to Pharmacology,1809,P21802
UniProtKB,P21802,P21802
UniProt Accession,FGFR2_HUMAN,P21802
HUGO Gene Nomenclature Committee (HGNC),HGNC:8004,O14786
GenAtlas,NRP1,O14786
GenBank Gene Database,AF018956,O14786
GenBank Protein Database,2407641,O14786
UniProtKB,O14786,O14786
UniProt Accession,NRP1_HUMAN,O14786
HUGO Gene Nomenclature Committee (HGNC),HGNC:3688,P11362
GenAtlas,FGFR1,P11362
GenBank Gene Database,X51803,P11362
GenBank Protein Database,31368,P11362
Guide to Pharmacology,1808,P11362
UniProtKB,P11362,P11362
UniProt Accession,FGFR1_HUMAN,P11362
HUGO Gene Nomenclature Committee (HGNC),HGNC:3691,P22455
GenAtlas,FGFR4,P22455
GenBank Gene Database,X57205,P22455
GenBank Protein Database,31372,P22455
Guide to Pharmacology,1811,P22455
UniProtKB,P22455,P22455
UniProt Accession,FGFR4_HUMAN,P22455
HUGO Gene Nomenclature Committee (HGNC),HGNC:3690,P22607
GenAtlas,FGFR3,P22607
GenBank Gene Database,M58051,P22607
GenBank Protein Database,182569,P22607
Guide to Pharmacology,1810,P22607
UniProtKB,P22607,P22607
UniProt Accession,FGFR3_HUMAN,P22607
HUGO Gene Nomenclature Committee (HGNC),HGNC:5273,P98160
GenAtlas,HSPG2,P98160
GenBank Gene Database,X62515,P98160
GenBank Protein Database,29470,P98160
UniProtKB,P98160,P98160
UniProt Accession,PGBM_HUMAN,P98160
HUGO Gene Nomenclature Committee (HGNC),HGNC:4192,P47871
GenAtlas,GCGR,P47871
GenBank Gene Database,U03469,P47871
GenBank Protein Database,439690,P47871
IUPHAR,251,P47871
Guide to Pharmacology,251,P47871
UniProtKB,P47871,P47871
UniProt Accession,GLR_HUMAN,P47871
HUGO Gene Nomenclature Committee (HGNC),HGNC:4325,O95838
GenAtlas,GLP2R,O95838
GenBank Gene Database,AF105367,O95838
GenBank Protein Database,4324491,O95838
IUPHAR,250,O95838
Guide to Pharmacology,250,O95838
UniProtKB,O95838,O95838
UniProt Accession,GLP2R_HUMAN,O95838
HUGO Gene Nomenclature Committee (HGNC),HGNC:4324,P43220
GenAtlas,GLP1R,P43220
GenBank Gene Database,U01104,P43220
GenBank Protein Database,405082,P43220
IUPHAR,249,P43220
Guide to Pharmacology,249,P43220
UniProtKB,P43220,P43220
UniProt Accession,GLP1R_HUMAN,P43220
HUGO Gene Nomenclature Committee (HGNC),HGNC:6009,P14784
GenAtlas,IL2RB,P14784
GenBank Gene Database,M26062,P14784
GenBank Protein Database,307048,P14784
UniProtKB,P14784,P14784
UniProt Accession,IL2RB_HUMAN,P14784
HUGO Gene Nomenclature Committee (HGNC),HGNC:6008,P01589
GenAtlas,IL2RA,P01589
GenBank Gene Database,X01057,P01589
GenBank Protein Database,33813,P01589
Guide to Pharmacology,1695,P01589
UniProtKB,P01589,P01589
UniProt Accession,IL2RA_HUMAN,P01589
HUGO Gene Nomenclature Committee (HGNC),HGNC:6010,P31785
GenAtlas,IL2RG,P31785
GenBank Gene Database,D11086,P31785
GenBank Protein Database,219890,P31785
UniProtKB,P31785,P31785
UniProt Accession,IL2RG_HUMAN,P31785
HUGO Gene Nomenclature Committee (HGNC),HGNC:12643,P63027
GenAtlas,VAMP2,P63027
GenBank Gene Database,M36205,P63027
GenBank Protein Database,338632,P63027
UniProtKB,P63027,P63027
UniProt Accession,VAMP2_HUMAN,P63027
HUGO Gene Nomenclature Committee (HGNC),HGNC:12642,P23763
GenAtlas,VAMP1,P23763
GenBank Gene Database,M36200,P23763
GenBank Protein Database,338625,P23763
UniProtKB,P23763,P23763
UniProt Accession,VAMP1_HUMAN,P23763
HUGO Gene Nomenclature Committee (HGNC),HGNC:11510,Q8N9I0
GenAtlas,SYT2,Q8N9I0
GenBank Gene Database,AK090672,Q8N9I0
GenBank Protein Database,21748879,Q8N9I0
UniProtKB,Q8N9I0,Q8N9I0
UniProt Accession,SYT2_HUMAN,Q8N9I0
HUGO Gene Nomenclature Committee (HGNC),HGNC:3609,P12319
GenAtlas,FCER1A,P12319
GenBank Gene Database,X06948,P12319
GenBank Protein Database,31318,P12319
UniProtKB,P12319,P12319
UniProt Accession,FCERA_HUMAN,P12319
HUGO Gene Nomenclature Committee (HGNC),HGNC:7316,Q01362
GenAtlas,MS4A2,Q01362
GenBank Gene Database,D10583,Q01362
GenBank Protein Database,219882,Q01362
UniProtKB,Q01362,Q01362
UniProt Accession,FCERB_HUMAN,Q01362
HUGO Gene Nomenclature Committee (HGNC),HGNC:6585,P22888
GenAtlas,LHCGR,P22888
GenBank Gene Database,M73746,P22888
GenBank Protein Database,903746,P22888
IUPHAR,254,P22888
Guide to Pharmacology,254,P22888
UniProtKB,P22888,P22888
UniProt Accession,LSHR_HUMAN,P22888
HUGO Gene Nomenclature Committee (HGNC),HGNC:11848,O60603
GenAtlas,TLR2,O60603
GenBank Gene Database,AF051152,O60603
GenBank Protein Database,3132528,O60603
UniProtKB,O60603,O60603
UniProt Accession,TLR2_HUMAN,O60603
HUGO Gene Nomenclature Committee (HGNC),HGNC:6091,P06213
GenAtlas,INSR,P06213
GenBank Gene Database,M10051,P06213
GenBank Protein Database,307070,P06213
Guide to Pharmacology,1800,P06213
UniProtKB,P06213,P06213
UniProt Accession,INSR_HUMAN,P06213
HUGO Gene Nomenclature Committee (HGNC),HGNC:5465,P08069
GenAtlas,IGF1R,P08069
GenBank Gene Database,X04434,P08069
GenBank Protein Database,804990,P08069
Guide to Pharmacology,1801,P08069
UniProtKB,P08069,P08069
UniProt Accession,IGF1R_HUMAN,P08069
HUGO Gene Nomenclature Committee (HGNC),HGNC:6091,P06213
GenAtlas,INSR,P06213
GenBank Gene Database,M10051,P06213
GenBank Protein Database,307070,P06213
Guide to Pharmacology,1800,P06213
UniProtKB,P06213,P06213
UniProt Accession,INSR_HUMAN,P06213
HUGO Gene Nomenclature Committee (HGNC),HGNC:5465,P08069
GenAtlas,IGF1R,P08069
GenBank Gene Database,X04434,P08069
GenBank Protein Database,804990,P08069
Guide to Pharmacology,1801,P08069
UniProtKB,P08069,P08069
UniProt Accession,IGF1R_HUMAN,P08069
HUGO Gene Nomenclature Committee (HGNC),HGNC:2197,P02452
GenAtlas,COL1A1,P02452
GenBank Gene Database,Z74615,P02452
GenBank Protein Database,1418928,P02452
UniProtKB,P02452,P02452
UniProt Accession,CO1A1_HUMAN,P02452
HUGO Gene Nomenclature Committee (HGNC),HGNC:2200,P02458
GenAtlas,COL2A1,P02458
GenBank Gene Database,X16468,P02458
GenBank Protein Database,29516,P02458
UniProtKB,P02458,P02458
UniProt Accession,CO2A1_HUMAN,P02458
HUGO Gene Nomenclature Committee (HGNC),HGNC:2201,P02461
GenAtlas,COL3A1,P02461
GenBank Gene Database,X14420,P02461
GenBank Protein Database,30058,P02461
UniProtKB,P02461,P02461
UniProt Accession,CO3A1_HUMAN,P02461
HUGO Gene Nomenclature Committee (HGNC),HGNC:2198,P08123
GenAtlas,COL1A2,P08123
GenBank Gene Database,J03464,P08123
GenBank Protein Database,179596,P08123
UniProtKB,P08123,P08123
UniProt Accession,CO1A2_HUMAN,P08123
HUGO Gene Nomenclature Committee (HGNC),HGNC:4421,P30968
GenAtlas,GNRHR,P30968
GenBank Gene Database,L03380,P30968
GenBank Protein Database,183422,P30968
IUPHAR,256,P30968
Guide to Pharmacology,256,P30968
UniProtKB,P30968,P30968
UniProt Accession,GNRHR_HUMAN,P30968
HUGO Gene Nomenclature Committee (HGNC),HGNC:6585,P22888
GenAtlas,LHCGR,P22888
GenBank Gene Database,M73746,P22888
GenBank Protein Database,903746,P22888
IUPHAR,254,P22888
Guide to Pharmacology,254,P22888
UniProtKB,P22888,P22888
UniProt Accession,LSHR_HUMAN,P22888
HUGO Gene Nomenclature Committee (HGNC),HGNC:11892,P01375
GenAtlas,TNF,P01375
GenBank Gene Database,M16441,P01375
GenBank Protein Database,339741,P01375
Guide to Pharmacology,2635,P01375
UniProtKB,P01375,P01375
UniProt Accession,TNFA_HUMAN,P01375
HUGO Gene Nomenclature Committee (HGNC),HGNC:3620,O75015
GenAtlas,FCGR3B,O75015
GenBank Gene Database,X16863,O75015
GenBank Protein Database,31322,O75015
UniProtKB,O75015,O75015
UniProt Accession,FCG3B_HUMAN,O75015
HUGO Gene Nomenclature Committee (HGNC),HGNC:1246,P00736
GenAtlas,C1R,P00736
GenBank Gene Database,X04701,P00736
GenBank Protein Database,29539,P00736
Guide to Pharmacology,2334,P00736
UniProtKB,P00736,P00736
UniProt Accession,C1R_HUMAN,P00736
HUGO Gene Nomenclature Committee (HGNC),HGNC:1241,P02745
GenAtlas,C1QA,P02745
GenBank Gene Database,AF135157,P02745
GenBank Protein Database,4894854,P02745
UniProtKB,P02745,P02745
UniProt Accession,C1QA_HUMAN,P02745
HUGO Gene Nomenclature Committee (HGNC),HGNC:1242,P02746
GenAtlas,C1QB,P02746
GenBank Gene Database,X03084,P02746
GenBank Protein Database,573114,P02746
UniProtKB,P02746,P02746
UniProt Accession,C1QB_HUMAN,P02746
HUGO Gene Nomenclature Committee (HGNC),HGNC:1245,P02747
GenAtlas,C1QC,P02747
GenBank Gene Database,AF087892,P02747
GenBank Protein Database,33150626,P02747
UniProtKB,P02747,P02747
UniProt Accession,C1QC_HUMAN,P02747
HUGO Gene Nomenclature Committee (HGNC),HGNC:3619,P08637
GenAtlas,FCGR3A,P08637
GenBank Gene Database,X52645,P08637
GenBank Protein Database,31324,P08637
UniProtKB,P08637,P08637
UniProt Accession,FCG3A_HUMAN,P08637
HUGO Gene Nomenclature Committee (HGNC),HGNC:1247,P09871
GenAtlas,C1S,P09871
GenBank Gene Database,X06596,P09871
GenBank Protein Database,763110,P09871
Guide to Pharmacology,2335,P09871
UniProtKB,P09871,P09871
UniProt Accession,C1S_HUMAN,P09871
HUGO Gene Nomenclature Committee (HGNC),HGNC:3613,P12314
GenAtlas,FCGR1A,P12314
GenBank Gene Database,X14356,P12314
GenBank Protein Database,31332,P12314
UniProtKB,P12314,P12314
UniProt Accession,FCGR1_HUMAN,P12314
HUGO Gene Nomenclature Committee (HGNC),HGNC:3616,P12318
GenAtlas,FCGR2A,P12318
GenBank Gene Database,M31932,P12318
GenBank Protein Database,182474,P12318
UniProtKB,P12318,P12318
UniProt Accession,FCG2A_HUMAN,P12318
HUGO Gene Nomenclature Committee (HGNC),HGNC:3618,P31994
GenAtlas,FCGR2B,P31994
GenBank Gene Database,U87560,P31994
GenBank Protein Database,4099445,P31994
UniProtKB,P31994,P31994
UniProt Accession,FCG2B_HUMAN,P31994
HUGO Gene Nomenclature Committee (HGNC),HGNC:15626,P31995
GenAtlas,FCGR2C,P31995
GenBank Gene Database,X17652,P31995
GenBank Protein Database,32074,P31995
UniProtKB,P31995,P31995
UniProt Accession,FCG2C_HUMAN,P31995
HUGO Gene Nomenclature Committee (HGNC),HGNC:4263,P10912
GenAtlas,GHR,P10912
GenBank Gene Database,X06562,P10912
GenBank Protein Database,31738,P10912
UniProtKB,P10912,P10912
UniProt Accession,GHR_HUMAN,P10912
HUGO Gene Nomenclature Committee (HGNC),HGNC:9446,P16471
GenAtlas,PRLR,P16471
GenBank Gene Database,M31661,P16471
GenBank Protein Database,190362,P16471
UniProtKB,P16471,P16471
UniProt Accession,PRLR_HUMAN,P16471
HUGO Gene Nomenclature Committee (HGNC),HGNC:6156,P05106
GenAtlas,ITGB3,P05106
GenBank Gene Database,J02703,P05106
GenBank Protein Database,306786,P05106
UniProtKB,P05106,P05106
UniProt Accession,ITB3_HUMAN,P05106
HUGO Gene Nomenclature Committee (HGNC),HGNC:6138,P08514
GenAtlas,ITGA2B,P08514
GenBank Gene Database,J02764,P08514
GenBank Protein Database,190068,P08514
UniProtKB,P08514,P08514
UniProt Accession,ITA2B_HUMAN,P08514
HUGO Gene Nomenclature Committee (HGNC),HGNC:3620,O75015
GenAtlas,FCGR3B,O75015
GenBank Gene Database,X16863,O75015
GenBank Protein Database,31322,O75015
UniProtKB,O75015,O75015
UniProt Accession,FCG3B_HUMAN,O75015
HUGO Gene Nomenclature Committee (HGNC),HGNC:1246,P00736
GenAtlas,C1R,P00736
GenBank Gene Database,X04701,P00736
GenBank Protein Database,29539,P00736
Guide to Pharmacology,2334,P00736
UniProtKB,P00736,P00736
UniProt Accession,C1R_HUMAN,P00736
HUGO Gene Nomenclature Committee (HGNC),HGNC:1241,P02745
GenAtlas,C1QA,P02745
GenBank Gene Database,AF135157,P02745
GenBank Protein Database,4894854,P02745
UniProtKB,P02745,P02745
UniProt Accession,C1QA_HUMAN,P02745
HUGO Gene Nomenclature Committee (HGNC),HGNC:1242,P02746
GenAtlas,C1QB,P02746
GenBank Gene Database,X03084,P02746
GenBank Protein Database,573114,P02746
UniProtKB,P02746,P02746
UniProt Accession,C1QB_HUMAN,P02746
HUGO Gene Nomenclature Committee (HGNC),HGNC:1245,P02747
GenAtlas,C1QC,P02747
GenBank Gene Database,AF087892,P02747
GenBank Protein Database,33150626,P02747
UniProtKB,P02747,P02747
UniProt Accession,C1QC_HUMAN,P02747
HUGO Gene Nomenclature Committee (HGNC),HGNC:3619,P08637
GenAtlas,FCGR3A,P08637
GenBank Gene Database,X52645,P08637
GenBank Protein Database,31324,P08637
UniProtKB,P08637,P08637
UniProt Accession,FCG3A_HUMAN,P08637
HUGO Gene Nomenclature Committee (HGNC),HGNC:1247,P09871
GenAtlas,C1S,P09871
GenBank Gene Database,X06596,P09871
GenBank Protein Database,763110,P09871
Guide to Pharmacology,2335,P09871
UniProtKB,P09871,P09871
UniProt Accession,C1S_HUMAN,P09871
HUGO Gene Nomenclature Committee (HGNC),HGNC:3613,P12314
GenAtlas,FCGR1A,P12314
GenBank Gene Database,X14356,P12314
GenBank Protein Database,31332,P12314
UniProtKB,P12314,P12314
UniProt Accession,FCGR1_HUMAN,P12314
HUGO Gene Nomenclature Committee (HGNC),HGNC:3616,P12318
GenAtlas,FCGR2A,P12318
GenBank Gene Database,M31932,P12318
GenBank Protein Database,182474,P12318
UniProtKB,P12318,P12318
UniProt Accession,FCG2A_HUMAN,P12318
HUGO Gene Nomenclature Committee (HGNC),HGNC:3618,P31994
GenAtlas,FCGR2B,P31994
GenBank Gene Database,U87560,P31994
GenBank Protein Database,4099445,P31994
UniProtKB,P31994,P31994
UniProt Accession,FCG2B_HUMAN,P31994
HUGO Gene Nomenclature Committee (HGNC),HGNC:15626,P31995
GenAtlas,FCGR2C,P31995
GenBank Gene Database,X17652,P31995
GenBank Protein Database,32074,P31995
UniProtKB,P31995,P31995
UniProt Accession,FCG2C_HUMAN,P31995
HUGO Gene Nomenclature Committee (HGNC),HGNC:12724,P04004
GenAtlas,VTN,P04004
GenBank Gene Database,X03168,P04004
GenBank Protein Database,36575,P04004
UniProtKB,P04004,P04004
UniProt Accession,VTNC_HUMAN,P04004
HUGO Gene Nomenclature Committee (HGNC),HGNC:3546,P00451
GenAtlas,F8,P00451
GenBank Gene Database,M14113,P00451
GenBank Protein Database,182818,P00451
UniProtKB,P00451,P00451
UniProt Accession,FA8_HUMAN,P00451
HUGO Gene Nomenclature Committee (HGNC),HGNC:3542,P12259
GenAtlas,F5,P12259
GenBank Gene Database,M16967,P12259
GenBank Protein Database,182412,P12259
UniProtKB,P12259,P12259
UniProt Accession,FA5_HUMAN,P12259
HUGO Gene Nomenclature Committee (HGNC),HGNC:8583,P05121
GenAtlas,SERPINE1,P05121
GenBank Gene Database,X04429,P05121
GenBank Protein Database,35272,P05121
UniProtKB,P05121,P05121
UniProt Accession,PAI1_HUMAN,P05121
HUGO Gene Nomenclature Committee (HGNC),HGNC:11784,P07204
GenAtlas,THBD,P07204
GenBank Gene Database,X05495,P07204
