synonyms,polypeptide_id
"1,8-cineole 2-exo-monooxygenase,1.14.13.-,Albendazole monooxygenase,Albendazole sulfoxidase,Cholesterol 25-hydroxylase,CYP3A3,CYPIIIA3,CYPIIIA4,Cytochrome P450 3A3,Cytochrome P450 HLp,Cytochrome P450 NF-25,Cytochrome P450-PCN1,Nifedipine oxidase,Quinine 3-monooxygenase,Taurochenodeoxycholate 6-alpha-hydroxylase",P08684
"(R)-limonene 6-monooxygenase,(S)-limonene 6-monooxygenase,(S)-limonene 7-monooxygenase,1.14.13.-,CYPIIC17,CYPIIC19,Cytochrome P450-11A,Cytochrome P450-254C,Mephenytoin 4-hydroxylase",P33261
"1.14.14.1,Cholesterol 25-hydroxylase,CYP2DL1,CYPIID6,Cytochrome P450-DB1,Debrisoquine 4-hydroxylase",P10635
"1.14.14.1,Cholesterol 25-hydroxylase,CYPIA2,Cytochrome P(3)450,Cytochrome P450 4,Cytochrome P450-P3",P05177
"(R)-limonene 6-monooxygenase,(S)-limonene 6-monooxygenase,(S)-limonene 7-monooxygenase,1.14.13.-,Cholesterol 25-hydroxylase,CYP2C10,CYPIIC9,Cytochrome P-450MP,Cytochrome P450 MP-4,Cytochrome P450 MP-8,Cytochrome P450 PB-1,S-mephenytoin 4-hydroxylase",P11712
"1.4.3.4,MAO-A,Monoamine oxidase type A",P21397
"1.4.3.4,MAO-B,Monoamine oxidase type B",P27338
"1.14.14.1,Cholesterol 25-hydroxylase,CYPIA2,Cytochrome P(3)450,Cytochrome P450 4,Cytochrome P450-P3",P05177
"(R)-limonene 6-monooxygenase,(S)-limonene 6-monooxygenase,(S)-limonene 7-monooxygenase,1.14.13.-,Cholesterol 25-hydroxylase,CYP2C10,CYPIIC9,Cytochrome P-450MP,Cytochrome P450 MP-4,Cytochrome P450 MP-8,Cytochrome P450 PB-1,S-mephenytoin 4-hydroxylase",P11712
"1.14.14.1,Cholesterol 25-hydroxylase,CYP2DL1,CYPIID6,Cytochrome P450-DB1,Debrisoquine 4-hydroxylase",P10635
"1.14.14.1,Cholesterol 25-hydroxylase,CYP2DL1,CYPIID6,Cytochrome P450-DB1,Debrisoquine 4-hydroxylase",P10635
"1,8-cineole 2-exo-monooxygenase,1.14.13.-,Albendazole monooxygenase,Albendazole sulfoxidase,Cholesterol 25-hydroxylase,CYP3A3,CYPIIIA3,CYPIIIA4,Cytochrome P450 3A3,Cytochrome P450 HLp,Cytochrome P450 NF-25,Cytochrome P450-PCN1,Nifedipine oxidase,Quinine 3-monooxygenase,Taurochenodeoxycholate 6-alpha-hydroxylase",P08684
"1,4-cineole 2-exo-monooxygenase,1.14.13.-,CYPIIB6,Cytochrome P450 IIB1",P20813
"2.4.1.17,Bilirubin-specific UDPGT isozyme 1,GNT1,hUG-BR1,UDP-glucuronosyltransferase 1-A,UDP-glucuronosyltransferase 1A1,UDPGT 1-1,UGT-1A,UGT1,UGT1A",P22309
"3.5.4.4,ADA1,Adenosine aminohydrolase",P00813
"1.14.14.1,Cholesterol 25-hydroxylase,CYPIA2,Cytochrome P(3)450,Cytochrome P450 4,Cytochrome P450-P3",P05177
"1.14.14.1,Cholesterol 25-hydroxylase,CYP2DL1,CYPIID6,Cytochrome P450-DB1,Debrisoquine 4-hydroxylase",P10635
"1,8-cineole 2-exo-monooxygenase,1.14.13.-,Albendazole monooxygenase,Albendazole sulfoxidase,Cholesterol 25-hydroxylase,CYP3A3,CYPIIIA3,CYPIIIA4,Cytochrome P450 3A3,Cytochrome P450 HLp,Cytochrome P450 NF-25,Cytochrome P450-PCN1,Nifedipine oxidase,Quinine 3-monooxygenase,Taurochenodeoxycholate 6-alpha-hydroxylase",P08684
"(R)-limonene 6-monooxygenase,(S)-limonene 6-monooxygenase,(S)-limonene 7-monooxygenase,1.14.13.-,Cholesterol 25-hydroxylase,CYP2C10,CYPIIC9,Cytochrome P-450MP,Cytochrome P450 MP-4,Cytochrome P450 MP-8,Cytochrome P450 PB-1,S-mephenytoin 4-hydroxylase",P11712
"(R)-limonene 6-monooxygenase,(S)-limonene 6-monooxygenase,(S)-limonene 7-monooxygenase,1.14.13.-,CYPIIC17,CYPIIC19,Cytochrome P450-11A,Cytochrome P450-254C,Mephenytoin 4-hydroxylase",P33261
"1.14.14.1,CYPIIIA5,Cytochrome P450 HLp2,Cytochrome P450-PCN3",P20815
"1.14.14.1,CYPIIIA7,Cytochrome P450-HFLA",P24462
"CYPXIB1,Cytochrome P-450c11,Cytochrome P450C11,S11BH,Steroid 11-beta-hydroxylase",P15538
"1.14.14.1,Cholesterol 25-hydroxylase,CYPIA2,Cytochrome P(3)450,Cytochrome P450 4,Cytochrome P450-P3",P05177
"1,8-cineole 2-exo-monooxygenase,1.14.13.-,Albendazole monooxygenase,Albendazole sulfoxidase,Cholesterol 25-hydroxylase,CYP3A3,CYPIIIA3,CYPIIIA4,Cytochrome P450 3A3,Cytochrome P450 HLp,Cytochrome P450 NF-25,Cytochrome P450-PCN1,Nifedipine oxidase,Quinine 3-monooxygenase,Taurochenodeoxycholate 6-alpha-hydroxylase",P08684
"1.14.14.1,CYPIIC8,Cytochrome P450 form 1,Cytochrome P450 IIC2,Cytochrome P450 MP-12,Cytochrome P450 MP-20,S-mephenytoin 4-hydroxylase",P10632
"2.4.1.17,Bilirubin-specific UDPGT isozyme 1,GNT1,hUG-BR1,UDP-glucuronosyltransferase 1-A,UDP-glucuronosyltransferase 1A1,UDPGT 1-1,UGT-1A,UGT1,UGT1A",P22309
"(R)-limonene 6-monooxygenase,(S)-limonene 6-monooxygenase,(S)-limonene 7-monooxygenase,1.14.13.-,CYPIIC17,CYPIIC19,Cytochrome P450-11A,Cytochrome P450-254C,Mephenytoin 4-hydroxylase",P33261
"1.14.14.14,ARO1,CYAR,CYP19,CYPXIX,Cytochrome P-450AROM,Cytochrome P450 19A1,Estrogen synthase",P11511
"1.14.14.1,CYPIA1,Cytochrome P450 form 6,Cytochrome P450-C,Cytochrome P450-P1",P04798
"1,4-cineole 2-exo-monooxygenase,1.14.13.-,CYPIIB6,Cytochrome P450 IIB1",P20813
"(R)-limonene 6-monooxygenase,(S)-limonene 6-monooxygenase,(S)-limonene 7-monooxygenase,1.14.13.-,Cholesterol 25-hydroxylase,CYP2C10,CYPIIC9,Cytochrome P-450MP,Cytochrome P450 MP-4,Cytochrome P450 MP-8,Cytochrome P450 PB-1,S-mephenytoin 4-hydroxylase",P11712
"1.14.14.1,CYPIIIA5,Cytochrome P450 HLp2,Cytochrome P450-PCN3",P20815
"1.14.14.1,CYPIIIA7,Cytochrome P450-HFLA",P24462
"2.4.1.17,GNT1,UDP-glucuronosyltransferase 1-C,UDP-glucuronosyltransferase 1A3,UDPGT 1-3,UGT-1C,UGT1,UGT1C",P35503
"2.4.1.17,Bilirubin-specific UDPGT isozyme 2,GNT1,hUG-BR2,UDP-glucuronosyltransferase 1-D,UDP-glucuronosyltransferase 1A4,UDPGT 1-4,UGT-1D,UGT1,UGT1D",P22310
"2.4.1.17,GNT1,Phenol-metabolizing UDP-glucuronosyltransferase,UDP-glucuronosyltransferase 1-F,UDP-glucuronosyltransferase 1A6,UDPGT 1-6,UGT-1F,UGT1,UGT1F",P19224
"2.4.1.17,GNT1,UDP-glucuronosyltransferase 1-G,UDP-glucuronosyltransferase 1A7,UDPGT 1-7,UGT-1G,UGT1,UGT1G",Q9HAW7
"2.4.1.17,GNT1,UDP-glucuronosyltransferase 1-H,UDP-glucuronosyltransferase 1A8,UDPGT 1-8,UGT-1H,UGT1,UGT1H",Q9HAW9
"2.4.1.17,GNT1,lugP4,UDP-glucuronosyltransferase 1-I,UDP-glucuronosyltransferase 1A9,UDPGT 1-9,UGT-1I,UGT1,UGT1I",O60656
"2.4.1.17,GNT1,UDP-glucuronosyltransferase 1-J,UDP-glucuronosyltransferase 1A10,UDPGT 1-10,UGT-1J,UGT1,UGT1J",Q9HAW8
"2.4.1.17,3,4-catechol estrogen-specific UDPGT,UDP-glucuronosyltransferase 2B9,UDPGT 2B7,UDPGT 2B9,UDPGTh-2,UGTB2B9",P16662
"2.4.1.17,HLUG4,UDP-glucuronosyltransferase 2B8,UDPGT 2B15,UDPGT 2B8,UDPGTh-3,UGT2B8",P54855
"1,8-cineole 2-exo-monooxygenase,1.14.13.-,Albendazole monooxygenase,Albendazole sulfoxidase,Cholesterol 25-hydroxylase,CYP3A3,CYPIIIA3,CYPIIIA4,Cytochrome P450 3A3,Cytochrome P450 HLp,Cytochrome P450 NF-25,Cytochrome P450-PCN1,Nifedipine oxidase,Quinine 3-monooxygenase,Taurochenodeoxycholate 6-alpha-hydroxylase",P08684
"1.14.14.1,CYPIIIA7,Cytochrome P450-HFLA",P24462
"1.14.14.1,Cholesterol 25-hydroxylase,CYPIA2,Cytochrome P(3)450,Cytochrome P450 4,Cytochrome P450-P3",P05177
"1,4-cineole 2-exo-monooxygenase,1.14.13.-,CYPIIB6,Cytochrome P450 IIB1",P20813
"1.14.14.1,CYPIIIA5,Cytochrome P450 HLp2,Cytochrome P450-PCN3",P20815
"1.14.14.1,CYPIIIA5,Cytochrome P450 HLp2,Cytochrome P450-PCN3",P20815
"1.14.14.1,Cholesterol 25-hydroxylase,CYPIA2,Cytochrome P(3)450,Cytochrome P450 4,Cytochrome P450-P3",P05177
"1.14.14.1,CYPIIIA7,Cytochrome P450-HFLA",P24462
"1,8-cineole 2-exo-monooxygenase,1.14.13.-,Albendazole monooxygenase,Albendazole sulfoxidase,Cholesterol 25-hydroxylase,CYP3A3,CYPIIIA3,CYPIIIA4,Cytochrome P450 3A3,Cytochrome P450 HLp,Cytochrome P450 NF-25,Cytochrome P450-PCN1,Nifedipine oxidase,Quinine 3-monooxygenase,Taurochenodeoxycholate 6-alpha-hydroxylase",P08684
"1.14.13.-,4-nitrophenol 2-hydroxylase,CYP2E,CYPIIE1,Cytochrome P450-J",P05181
"1.14.14.1,CYPIIC8,Cytochrome P450 form 1,Cytochrome P450 IIC2,Cytochrome P450 MP-12,Cytochrome P450 MP-20,S-mephenytoin 4-hydroxylase",P10632
"(R)-limonene 6-monooxygenase,(S)-limonene 6-monooxygenase,(S)-limonene 7-monooxygenase,1.14.13.-,Cholesterol 25-hydroxylase,CYP2C10,CYPIIC9,Cytochrome P-450MP,Cytochrome P450 MP-4,Cytochrome P450 MP-8,Cytochrome P450 PB-1,S-mephenytoin 4-hydroxylase",P11712
"1.14.14.1,CYPIA1,Cytochrome P450 form 6,Cytochrome P450-C,Cytochrome P450-P1",P04798
"1.14.14.1,CYPIB1",Q16678
"1.14.14.1,Cholesterol 25-hydroxylase,CYP2DL1,CYPIID6,Cytochrome P450-DB1,Debrisoquine 4-hydroxylase",P10635
"3.1.1.8,Acylcholine acylhydrolase,Butyrylcholine esterase,CHE1,Choline esterase II,Pseudocholinesterase",P06276
"1,8-cineole 2-exo-monooxygenase,1.14.13.-,Albendazole monooxygenase,Albendazole sulfoxidase,Cholesterol 25-hydroxylase,CYP3A3,CYPIIIA3,CYPIIIA4,Cytochrome P450 3A3,Cytochrome P450 HLp,Cytochrome P450 NF-25,Cytochrome P450-PCN1,Nifedipine oxidase,Quinine 3-monooxygenase,Taurochenodeoxycholate 6-alpha-hydroxylase",P08684
"1.14.14.1,CYPIIIA5,Cytochrome P450 HLp2,Cytochrome P450-PCN3",P20815
"1.14.14.1,CYPIIIA7,Cytochrome P450-HFLA",P24462
"(R)-limonene 6-monooxygenase,(S)-limonene 6-monooxygenase,(S)-limonene 7-monooxygenase,1.14.13.-,Cholesterol 25-hydroxylase,CYP2C10,CYPIIC9,Cytochrome P-450MP,Cytochrome P450 MP-4,Cytochrome P450 MP-8,Cytochrome P450 PB-1,S-mephenytoin 4-hydroxylase",P11712
"(R)-limonene 6-monooxygenase,(S)-limonene 6-monooxygenase,(S)-limonene 7-monooxygenase,1.14.13.-,CYPIIC17,CYPIIC19,Cytochrome P450-11A,Cytochrome P450-254C,Mephenytoin 4-hydroxylase",P33261
"1.14.14.1,Cholesterol 25-hydroxylase,CYP2DL1,CYPIID6,Cytochrome P450-DB1,Debrisoquine 4-hydroxylase",P10635
"1.14.14.1,CYPIA1,Cytochrome P450 form 6,Cytochrome P450-C,Cytochrome P450-P1",P04798
"1.14.13.-,4-nitrophenol 2-hydroxylase,CYP2E,CYPIIE1,Cytochrome P450-J",P05181
"1,8-cineole 2-exo-monooxygenase,1.14.13.-,Albendazole monooxygenase,Albendazole sulfoxidase,Cholesterol 25-hydroxylase,CYP3A3,CYPIIIA3,CYPIIIA4,Cytochrome P450 3A3,Cytochrome P450 HLp,Cytochrome P450 NF-25,Cytochrome P450-PCN1,Nifedipine oxidase,Quinine 3-monooxygenase,Taurochenodeoxycholate 6-alpha-hydroxylase",P08684
"(R)-limonene 6-monooxygenase,(S)-limonene 6-monooxygenase,(S)-limonene 7-monooxygenase,1.14.13.-,Cholesterol 25-hydroxylase,CYP2C10,CYPIIC9,Cytochrome P-450MP,Cytochrome P450 MP-4,Cytochrome P450 MP-8,Cytochrome P450 PB-1,S-mephenytoin 4-hydroxylase",P11712
"1.14.14.1,Cholesterol 25-hydroxylase,CYP2DL1,CYPIID6,Cytochrome P450-DB1,Debrisoquine 4-hydroxylase",P10635
"1.14.14.1,CYPIIC8,Cytochrome P450 form 1,Cytochrome P450 IIC2,Cytochrome P450 MP-12,Cytochrome P450 MP-20,S-mephenytoin 4-hydroxylase",P10632
"1.14.14.1,CYPIIIA5,Cytochrome P450 HLp2,Cytochrome P450-PCN3",P20815
"1,4-cineole 2-exo-monooxygenase,1.14.13.-,Coumarin 7-hydroxylase,CYP2A3,CYPIIA6,Cytochrome P450 IIA3,Cytochrome P450(I)",P11509
"1.14.14.1,Cholesterol 25-hydroxylase,CYPIA2,Cytochrome P(3)450,Cytochrome P450 4,Cytochrome P450-P3",P05177
"1,8-cineole 2-exo-monooxygenase,1.14.13.-,Albendazole monooxygenase,Albendazole sulfoxidase,Cholesterol 25-hydroxylase,CYP3A3,CYPIIIA3,CYPIIIA4,Cytochrome P450 3A3,Cytochrome P450 HLp,Cytochrome P450 NF-25,Cytochrome P450-PCN1,Nifedipine oxidase,Quinine 3-monooxygenase,Taurochenodeoxycholate 6-alpha-hydroxylase",P08684
"(R)-limonene 6-monooxygenase,(S)-limonene 6-monooxygenase,(S)-limonene 7-monooxygenase,1.14.13.-,CYPIIC17,CYPIIC19,Cytochrome P450-11A,Cytochrome P450-254C,Mephenytoin 4-hydroxylase",P33261
"1.14.14.1,Cholesterol 25-hydroxylase,CYP2DL1,CYPIID6,Cytochrome P450-DB1,Debrisoquine 4-hydroxylase",P10635
"1,8-cineole 2-exo-monooxygenase,1.14.13.-,Albendazole monooxygenase,Albendazole sulfoxidase,Cholesterol 25-hydroxylase,CYP3A3,CYPIIIA3,CYPIIIA4,Cytochrome P450 3A3,Cytochrome P450 HLp,Cytochrome P450 NF-25,Cytochrome P450-PCN1,Nifedipine oxidase,Quinine 3-monooxygenase,Taurochenodeoxycholate 6-alpha-hydroxylase",P08684
"1.11.2.2,MPO",P05164
"(R)-limonene 6-monooxygenase,(S)-limonene 6-monooxygenase,(S)-limonene 7-monooxygenase,1.14.13.-,Cholesterol 25-hydroxylase,CYP2C10,CYPIIC9,Cytochrome P-450MP,Cytochrome P450 MP-4,Cytochrome P450 MP-8,Cytochrome P450 PB-1,S-mephenytoin 4-hydroxylase",P11712
"1.14.14.1,CYPIIC8,Cytochrome P450 form 1,Cytochrome P450 IIC2,Cytochrome P450 MP-12,Cytochrome P450 MP-20,S-mephenytoin 4-hydroxylase",P10632
"1.14.14.1,Cholesterol 25-hydroxylase,CYPIA2,Cytochrome P(3)450,Cytochrome P450 4,Cytochrome P450-P3",P05177
"1.14.14.1,CYPIA1,Cytochrome P450 form 6,Cytochrome P450-C,Cytochrome P450-P1",P04798
"1,4-cineole 2-exo-monooxygenase,1.14.13.-,CYPIIB6,Cytochrome P450 IIB1",P20813
"1.14.13.-,4-nitrophenol 2-hydroxylase,CYP2E,CYPIIE1,Cytochrome P450-J",P05181
"1.14.14.1,Cholesterol 25-hydroxylase,CYP2DL1,CYPIID6,Cytochrome P450-DB1,Debrisoquine 4-hydroxylase",P10635
"1.14.14.1,Cholesterol 25-hydroxylase,CYP2DL1,CYPIID6,Cytochrome P450-DB1,Debrisoquine 4-hydroxylase",P10635
"(R)-limonene 6-monooxygenase,(S)-limonene 6-monooxygenase,(S)-limonene 7-monooxygenase,1.14.13.-,CYPIIC17,CYPIIC19,Cytochrome P450-11A,Cytochrome P450-254C,Mephenytoin 4-hydroxylase",P33261
"1,8-cineole 2-exo-monooxygenase,1.14.13.-,Albendazole monooxygenase,Albendazole sulfoxidase,Cholesterol 25-hydroxylase,CYP3A3,CYPIIIA3,CYPIIIA4,Cytochrome P450 3A3,Cytochrome P450 HLp,Cytochrome P450 NF-25,Cytochrome P450-PCN1,Nifedipine oxidase,Quinine 3-monooxygenase,Taurochenodeoxycholate 6-alpha-hydroxylase",P08684
"1.14.14.1,Cholesterol 25-hydroxylase,CYPIA2,Cytochrome P(3)450,Cytochrome P450 4,Cytochrome P450-P3",P05177
"(R)-limonene 6-monooxygenase,(S)-limonene 6-monooxygenase,(S)-limonene 7-monooxygenase,1.14.13.-,Cholesterol 25-hydroxylase,CYP2C10,CYPIIC9,Cytochrome P-450MP,Cytochrome P450 MP-4,Cytochrome P450 MP-8,Cytochrome P450 PB-1,S-mephenytoin 4-hydroxylase",P11712
"1.14.14.1,CYPIIC8,Cytochrome P450 form 1,Cytochrome P450 IIC2,Cytochrome P450 MP-12,Cytochrome P450 MP-20,S-mephenytoin 4-hydroxylase",P10632
"(R)-limonene 6-monooxygenase,(S)-limonene 6-monooxygenase,(S)-limonene 7-monooxygenase,1.14.13.-,Cholesterol 25-hydroxylase,CYP2C10,CYPIIC9,Cytochrome P-450MP,Cytochrome P450 MP-4,Cytochrome P450 MP-8,Cytochrome P450 PB-1,S-mephenytoin 4-hydroxylase",P11712
"1.14.99.1,COX-1,COX1,Cyclooxygenase-1,PGH synthase 1,PGHS-1,PHS 1,Prostaglandin H2 synthase 1,Prostaglandin-endoperoxide synthase 1",P23219
"(R)-limonene 6-monooxygenase,(S)-limonene 6-monooxygenase,(S)-limonene 7-monooxygenase,1.14.13.-,CYPIIC17,CYPIIC19,Cytochrome P450-11A,Cytochrome P450-254C,Mephenytoin 4-hydroxylase",P33261
"1,8-cineole 2-exo-monooxygenase,1.14.13.-,Albendazole monooxygenase,Albendazole sulfoxidase,Cholesterol 25-hydroxylase,CYP3A3,CYPIIIA3,CYPIIIA4,Cytochrome P450 3A3,Cytochrome P450 HLp,Cytochrome P450 NF-25,Cytochrome P450-PCN1,Nifedipine oxidase,Quinine 3-monooxygenase,Taurochenodeoxycholate 6-alpha-hydroxylase",P08684
"(R)-limonene 6-monooxygenase,(S)-limonene 6-monooxygenase,(S)-limonene 7-monooxygenase,1.14.13.-,CYPIIC17,CYPIIC19,Cytochrome P450-11A,Cytochrome P450-254C,Mephenytoin 4-hydroxylase",P33261
"1.14.14.1,Cholesterol 25-hydroxylase,CYP2DL1,CYPIID6,Cytochrome P450-DB1,Debrisoquine 4-hydroxylase",P10635
"1.14.13.-,4-nitrophenol 2-hydroxylase,CYP2E,CYPIIE1,Cytochrome P450-J",P05181
"1.14.14.1,Cholesterol 25-hydroxylase,CYPIA2,Cytochrome P(3)450,Cytochrome P450 4,Cytochrome P450-P3",P05177
"1,4-cineole 2-exo-monooxygenase,1.14.13.-,CYPIIB6,Cytochrome P450 IIB1",P20813
"1,8-cineole 2-exo-monooxygenase,1.14.13.-,Albendazole monooxygenase,Albendazole sulfoxidase,Cholesterol 25-hydroxylase,CYP3A3,CYPIIIA3,CYPIIIA4,Cytochrome P450 3A3,Cytochrome P450 HLp,Cytochrome P450 NF-25,Cytochrome P450-PCN1,Nifedipine oxidase,Quinine 3-monooxygenase,Taurochenodeoxycholate 6-alpha-hydroxylase",P08684
"1.14.14.1,Cholesterol 25-hydroxylase,CYP2DL1,CYPIID6,Cytochrome P450-DB1,Debrisoquine 4-hydroxylase",P10635
"(R)-limonene 6-monooxygenase,(S)-limonene 6-monooxygenase,(S)-limonene 7-monooxygenase,1.14.13.-,Cholesterol 25-hydroxylase,CYP2C10,CYPIIC9,Cytochrome P-450MP,Cytochrome P450 MP-4,Cytochrome P450 MP-8,Cytochrome P450 PB-1,S-mephenytoin 4-hydroxylase",P11712
"(R)-limonene 6-monooxygenase,(S)-limonene 6-monooxygenase,(S)-limonene 7-monooxygenase,1.14.13.-,CYPIIC17,CYPIIC19,Cytochrome P450-11A,Cytochrome P450-254C,Mephenytoin 4-hydroxylase",P33261
"1.14.99.1,COX-1,COX1,Cyclooxygenase-1,PGH synthase 1,PGHS-1,PHS 1,Prostaglandin H2 synthase 1,Prostaglandin-endoperoxide synthase 1",P23219
"1,4-cineole 2-exo-monooxygenase,1.14.13.-,Coumarin 7-hydroxylase,CYP2A3,CYPIIA6,Cytochrome P450 IIA3,Cytochrome P450(I)",P11509
"1,4-cineole 2-exo-monooxygenase,1.14.13.-,CYPIIB6,Cytochrome P450 IIB1",P20813
"(R)-limonene 6-monooxygenase,(S)-limonene 6-monooxygenase,(S)-limonene 7-monooxygenase,1.14.13.-,CYPIIC17,CYPIIC19,Cytochrome P450-11A,Cytochrome P450-254C,Mephenytoin 4-hydroxylase",P33261
"1,8-cineole 2-exo-monooxygenase,1.14.13.-,Albendazole monooxygenase,Albendazole sulfoxidase,Cholesterol 25-hydroxylase,CYP3A3,CYPIIIA3,CYPIIIA4,Cytochrome P450 3A3,Cytochrome P450 HLp,Cytochrome P450 NF-25,Cytochrome P450-PCN1,Nifedipine oxidase,Quinine 3-monooxygenase,Taurochenodeoxycholate 6-alpha-hydroxylase",P08684
"1.14.14.1,CYPIIIA7,Cytochrome P450-HFLA",P24462
"1.14.14.1,CYPIIIA5,Cytochrome P450 HLp2,Cytochrome P450-PCN3",P20815
"1.14.14.1,Cholesterol 25-hydroxylase,CYPIA2,Cytochrome P(3)450,Cytochrome P450 4,Cytochrome P450-P3",P05177
"(R)-limonene 6-monooxygenase,(S)-limonene 6-monooxygenase,(S)-limonene 7-monooxygenase,1.14.13.-,Cholesterol 25-hydroxylase,CYP2C10,CYPIIC9,Cytochrome P-450MP,Cytochrome P450 MP-4,Cytochrome P450 MP-8,Cytochrome P450 PB-1,S-mephenytoin 4-hydroxylase",P11712
"1.14.14.1,Cholesterol 25-hydroxylase,CYP2DL1,CYPIID6,Cytochrome P450-DB1,Debrisoquine 4-hydroxylase",P10635
"2.4.1.17,Bilirubin-specific UDPGT isozyme 1,GNT1,hUG-BR1,UDP-glucuronosyltransferase 1-A,UDP-glucuronosyltransferase 1A1,UDPGT 1-1,UGT-1A,UGT1,UGT1A",P22309
"(R)-limonene 6-monooxygenase,(S)-limonene 6-monooxygenase,(S)-limonene 7-monooxygenase,1.14.13.-,Cholesterol 25-hydroxylase,CYP2C10,CYPIIC9,Cytochrome P-450MP,Cytochrome P450 MP-4,Cytochrome P450 MP-8,Cytochrome P450 PB-1,S-mephenytoin 4-hydroxylase",P11712
"1,8-cineole 2-exo-monooxygenase,1.14.13.-,Albendazole monooxygenase,Albendazole sulfoxidase,Cholesterol 25-hydroxylase,CYP3A3,CYPIIIA3,CYPIIIA4,Cytochrome P450 3A3,Cytochrome P450 HLp,Cytochrome P450 NF-25,Cytochrome P450-PCN1,Nifedipine oxidase,Quinine 3-monooxygenase,Taurochenodeoxycholate 6-alpha-hydroxylase",P08684
"1.14.14.1,CYPIIIA7,Cytochrome P450-HFLA",P24462
"1.14.14.1,CYPIIIA5,Cytochrome P450 HLp2,Cytochrome P450-PCN3",P20815
"(R)-limonene 6-monooxygenase,(S)-limonene 6-monooxygenase,(S)-limonene 7-monooxygenase,1.14.13.-,CYPIIC17,CYPIIC19,Cytochrome P450-11A,Cytochrome P450-254C,Mephenytoin 4-hydroxylase",P33261
"(R)-limonene 6-monooxygenase,(S)-limonene 6-monooxygenase,(S)-limonene 7-monooxygenase,1.14.13.-,Cholesterol 25-hydroxylase,CYP2C10,CYPIIC9,Cytochrome P-450MP,Cytochrome P450 MP-4,Cytochrome P450 MP-8,Cytochrome P450 PB-1,S-mephenytoin 4-hydroxylase",P11712
"1.14.14.1,Cholesterol 25-hydroxylase,CYP2DL1,CYPIID6,Cytochrome P450-DB1,Debrisoquine 4-hydroxylase",P10635
"2.4.1.17,Bilirubin-specific UDPGT isozyme 1,GNT1,hUG-BR1,UDP-glucuronosyltransferase 1-A,UDP-glucuronosyltransferase 1A1,UDPGT 1-1,UGT-1A,UGT1,UGT1A",P22309
"1,8-cineole 2-exo-monooxygenase,1.14.13.-,Albendazole monooxygenase,Albendazole sulfoxidase,Cholesterol 25-hydroxylase,CYP3A3,CYPIIIA3,CYPIIIA4,Cytochrome P450 3A3,Cytochrome P450 HLp,Cytochrome P450 NF-25,Cytochrome P450-PCN1,Nifedipine oxidase,Quinine 3-monooxygenase,Taurochenodeoxycholate 6-alpha-hydroxylase",P08684
"1.14.14.1,CYPIIIA5,Cytochrome P450 HLp2,Cytochrome P450-PCN3",P20815
"1.14.14.1,CYPIIIA7,Cytochrome P450-HFLA",P24462
3.1.1.2,Q15166
"1.14.14.1,CYPIIC8,Cytochrome P450 form 1,Cytochrome P450 IIC2,Cytochrome P450 MP-12,Cytochrome P450 MP-20,S-mephenytoin 4-hydroxylase",P10632
"(R)-limonene 6-monooxygenase,(S)-limonene 6-monooxygenase,(S)-limonene 7-monooxygenase,1.14.13.-,Cholesterol 25-hydroxylase,CYP2C10,CYPIIC9,Cytochrome P-450MP,Cytochrome P450 MP-4,Cytochrome P450 MP-8,Cytochrome P450 PB-1,S-mephenytoin 4-hydroxylase",P11712
"(R)-limonene 6-monooxygenase,(S)-limonene 6-monooxygenase,(S)-limonene 7-monooxygenase,1.14.13.-,CYPIIC17,CYPIIC19,Cytochrome P450-11A,Cytochrome P450-254C,Mephenytoin 4-hydroxylase",P33261
"1.14.14.1,Cholesterol 25-hydroxylase,CYP2DL1,CYPIID6,Cytochrome P450-DB1,Debrisoquine 4-hydroxylase",P10635
"2.4.1.17,Bilirubin-specific UDPGT isozyme 1,GNT1,hUG-BR1,UDP-glucuronosyltransferase 1-A,UDP-glucuronosyltransferase 1A1,UDPGT 1-1,UGT-1A,UGT1,UGT1A",P22309
"2.4.1.17,GNT1,UDP-glucuronosyltransferase 1-C,UDP-glucuronosyltransferase 1A3,UDPGT 1-3,UGT-1C,UGT1,UGT1C",P35503
"2.4.1.17,3,4-catechol estrogen-specific UDPGT,UDP-glucuronosyltransferase 2B9,UDPGT 2B7,UDPGT 2B9,UDPGTh-2,UGTB2B9",P16662
"1.14.13.-,4-nitrophenol 2-hydroxylase,CYP2E,CYPIIE1,Cytochrome P450-J",P05181
"(R)-limonene 6-monooxygenase,(S)-limonene 6-monooxygenase,(S)-limonene 7-monooxygenase,1.14.13.-,CYPIIC17,CYPIIC19,Cytochrome P450-11A,Cytochrome P450-254C,Mephenytoin 4-hydroxylase",P33261
"1,8-cineole 2-exo-monooxygenase,1.14.13.-,Albendazole monooxygenase,Albendazole sulfoxidase,Cholesterol 25-hydroxylase,CYP3A3,CYPIIIA3,CYPIIIA4,Cytochrome P450 3A3,Cytochrome P450 HLp,Cytochrome P450 NF-25,Cytochrome P450-PCN1,Nifedipine oxidase,Quinine 3-monooxygenase,Taurochenodeoxycholate 6-alpha-hydroxylase",P08684
"1,4-cineole 2-exo-monooxygenase,1.14.13.-,CYPIIB6,Cytochrome P450 IIB1",P20813
"1.14.14.1,CYPIIC8,Cytochrome P450 form 1,Cytochrome P450 IIC2,Cytochrome P450 MP-12,Cytochrome P450 MP-20,S-mephenytoin 4-hydroxylase",P10632
