category,description,polypeptide_id
component,integral component of plasma membrane,Q9UHI5
function,toxin transporter activity,Q9UHI5
function,organic cation transmembrane transporter activity,Q9UHI5
function,L-amino acid transmembrane transporter activity,Q9UHI5
function,neutral amino acid transmembrane transporter activity,Q9UHI5
function,amino acid transmembrane transporter activity,Q9UHI5
function,antiporter activity,Q9UHI5
function,peptide antigen binding,Q9UHI5
process,transport,Q9UHI5
process,transmembrane transport,Q9UHI5
process,toxin transport,Q9UHI5
process,leukocyte migration,Q9UHI5
process,ion transport,Q9UHI5
process,amino acid transport,Q9UHI5
process,response to toxic substance,Q9UHI5
process,blood coagulation,Q9UHI5
process,neutral amino acid transport,Q9UHI5
process,metal ion homeostasis,Q9UHI5
process,cellular amino acid metabolic process,Q9UHI5
process,amino acid transmembrane transport,Q9UHI5
process,organic cation transport,Q9UHI5
component,plasma membrane,Q8TF71
component,integral component of membrane,Q8TF71
component,integral component of plasma membrane,Q8TF71
component,basolateral plasma membrane,Q8TF71
function,transporter activity,Q8TF71
function,thyroid hormone transmembrane transporter activity,Q8TF71
function,aromatic amino acid transmembrane transporter activity,Q8TF71
process,aromatic amino acid transport,Q8TF71
process,ion transport,Q8TF71
process,amino acid transport,Q8TF71
process,transmembrane transport,Q8TF71
process,ion transmembrane transport,Q8TF71
component,plasma membrane,Q8TF71
component,integral component of membrane,Q8TF71
component,integral component of plasma membrane,Q8TF71
component,basolateral plasma membrane,Q8TF71
function,transporter activity,Q8TF71
function,thyroid hormone transmembrane transporter activity,Q8TF71
function,aromatic amino acid transmembrane transporter activity,Q8TF71
process,aromatic amino acid transport,Q8TF71
process,ion transport,Q8TF71
process,amino acid transport,Q8TF71
process,transmembrane transport,Q8TF71
process,ion transmembrane transport,Q8TF71
component,membrane,P36021
component,integral component of plasma membrane,P36021
function,transporter activity,P36021
function,symporter activity,P36021
function,monocarboxylic acid transmembrane transporter activity,P36021
function,thyroid hormone transmembrane transporter activity,P36021
process,transport,P36021
process,ion transmembrane transport,P36021
process,thyroid hormone transport,P36021
process,monocarboxylic acid transport,P36021
component,plasma membrane,Q8TF71
component,integral component of membrane,Q8TF71
component,integral component of plasma membrane,Q8TF71
component,basolateral plasma membrane,Q8TF71
function,transporter activity,Q8TF71
function,thyroid hormone transmembrane transporter activity,Q8TF71
function,aromatic amino acid transmembrane transporter activity,Q8TF71
process,aromatic amino acid transport,Q8TF71
process,ion transport,Q8TF71
process,amino acid transport,Q8TF71
process,transmembrane transport,Q8TF71
process,ion transmembrane transport,Q8TF71
component,plasma membrane,Q8TF71
component,integral component of membrane,Q8TF71
component,integral component of plasma membrane,Q8TF71
component,basolateral plasma membrane,Q8TF71
function,transporter activity,Q8TF71
function,thyroid hormone transmembrane transporter activity,Q8TF71
function,aromatic amino acid transmembrane transporter activity,Q8TF71
process,aromatic amino acid transport,Q8TF71
process,ion transport,Q8TF71
process,amino acid transport,Q8TF71
process,transmembrane transport,Q8TF71
process,ion transmembrane transport,Q8TF71
component,plasma membrane,Q8TCC7
component,extracellular exosome,Q8TCC7
component,integral component of plasma membrane,Q8TCC7
component,basolateral plasma membrane,Q8TCC7
function,inorganic anion exchanger activity,Q8TCC7
function,sodium-independent organic anion transmembrane transporter activity,Q8TCC7
process,anion transmembrane transport,Q8TCC7
process,transmembrane transport,Q8TCC7
process,response to toxic substance,Q8TCC7
process,sodium-independent organic anion transport,Q8TCC7
component,protein complex,Q4U2R8
component,plasma membrane,Q4U2R8
component,extracellular exosome,Q4U2R8
component,integral component of plasma membrane,Q4U2R8
component,basolateral plasma membrane,Q4U2R8
component,caveola,Q4U2R8
function,inorganic anion exchanger activity,Q4U2R8
function,organic anion transmembrane transporter activity,Q4U2R8
function,sodium-independent organic anion transmembrane transporter activity,Q4U2R8
function,chloride ion binding,Q4U2R8
process,sodium-independent organic anion transport,Q4U2R8
process,organic anion transport,Q4U2R8
process,anion transmembrane transport,Q4U2R8
process,alpha-ketoglutarate transport,Q4U2R8
process,transmembrane transport,Q4U2R8
process,renal tubular secretion,Q4U2R8
process,response to methotrexate,Q4U2R8
process,protein homooligomerization,Q4U2R8
component,plasma membrane,Q8TF71
component,integral component of membrane,Q8TF71
component,integral component of plasma membrane,Q8TF71
component,basolateral plasma membrane,Q8TF71
function,transporter activity,Q8TF71
function,thyroid hormone transmembrane transporter activity,Q8TF71
function,aromatic amino acid transmembrane transporter activity,Q8TF71
process,aromatic amino acid transport,Q8TF71
process,ion transport,Q8TF71
process,amino acid transport,Q8TF71
process,transmembrane transport,Q8TF71
process,ion transmembrane transport,Q8TF71
component,mitochondrion,P53985
component,centrosome,P53985
component,membrane,P53985
component,plasma membrane,P53985
component,integral component of membrane,P53985
component,extracellular exosome,P53985
component,integral component of plasma membrane,P53985
function,organic cyclic compound binding,P53985
function,mevalonate transmembrane transporter activity,P53985
function,symporter activity,P53985
function,monocarboxylic acid transmembrane transporter activity,P53985
function,lactate transmembrane transporter activity,P53985
process,leukocyte migration,P53985
process,lipid metabolic process,P53985
process,blood coagulation,P53985
process,regulation of insulin secretion,P53985
process,behavioral response to nutrient,P53985
process,pyruvate metabolic process,P53985
process,cellular response to organic cyclic compound,P53985
process,centrosome organization,P53985
process,small molecule metabolic process,P53985
process,response to food,P53985
process,mevalonate transport,P53985
process,glucose homeostasis,P53985
process,monocarboxylic acid transport,P53985
process,cellular metabolic process,P53985
process,plasma membrane lactate transport,P53985
process,transmembrane transport,P53985
component,basolateral plasma membrane,P33527
component,membrane,P33527
component,plasma membrane,P33527
component,extracellular exosome,P33527
component,integral component of plasma membrane,P33527
function,transporter activity,P33527
function,ATP binding,P33527
function,ATPase activity,P33527
function,"ATPase activity, coupled to transmembrane movement of substances",P33527
process,transmembrane transport,P33527
process,transport,P33527
process,vitamin metabolic process,P33527
process,water-soluble vitamin metabolic process,P33527
process,response to drug,P33527
process,cobalamin metabolic process,P33527
process,arachidonic acid metabolic process,P33527
process,leukotriene metabolic process,P33527
process,small molecule metabolic process,P33527
component,plasma membrane,Q92887
component,cell surface,Q92887
component,integral component of plasma membrane,Q92887
component,apical plasma membrane,Q92887
function,ATP binding,Q92887
function,"ATPase activity, coupled to transmembrane movement of substances",Q92887
function,organic anion transmembrane transporter activity,Q92887
process,transport,Q92887
process,drug transmembrane transport,Q92887
process,response to methotrexate,Q92887
process,response to heat,Q92887
process,response to arsenic-containing substance,Q92887
process,response to oxidative stress,Q92887
process,cellular chloride ion homeostasis,Q92887
process,prostaglandin transport,Q92887
process,transmembrane transport,Q92887
process,response to estrogen,Q92887
process,thyroid hormone transport,Q92887
component,membrane,O15438
component,plasma membrane,O15438
component,integral component of plasma membrane,O15438
function,ATP binding,O15438
function,"ATPase activity, coupled to transmembrane movement of substances",O15438
function,organic anion transmembrane transporter activity,O15438
process,transport,O15438
process,small molecule metabolic process,O15438
process,transmembrane transport,O15438
process,bile acid metabolic process,O15438
process,bile acid and bile salt transport,O15438
component,membrane,O15439
component,platelet dense granule membrane,O15439
component,plasma membrane,O15439
component,integral component of membrane,O15439
component,basolateral plasma membrane,O15439
function,15-hydroxyprostaglandin dehydrogenase (NAD+) activity,O15439
function,ATP binding,O15439
function,"ATPase activity, coupled to transmembrane movement of substances",O15439
process,blood coagulation,O15439
process,platelet activation,O15439
process,transmembrane transport,O15439
process,oxidation-reduction process,O15439
process,platelet degranulation,O15439
component,membrane,O15440
component,plasma membrane,O15440
component,integral component of plasma membrane,O15440
function,ATP binding,O15440
function,"ATPase activity, coupled to transmembrane movement of substances",O15440
function,organic anion transmembrane transporter activity,O15440
process,transport,O15440
