resource,identifier,polypeptide_id
HUGO Gene Nomenclature Committee (HGNC),HGNC:6547,P01130
GenAtlas,LDLR,P01130
GenBank Gene Database,L00352,P01130
GenBank Protein Database,307121,P01130
UniProtKB,P01130,P01130
UniProt Accession,LDLR_HUMAN,P01130
HUGO Gene Nomenclature Committee (HGNC),HGNC:1434,P05937
UniProtKB,P05937,P05937
UniProt Accession,CALB1_HUMAN,P05937
HUGO Gene Nomenclature Committee (HGNC),HGNC:1436,P29377
GenBank Gene Database,X65869,P29377
GenBank Protein Database,29602,P29377
UniProtKB,P29377,P29377
UniProt Accession,S100G_HUMAN,P29377
HUGO Gene Nomenclature Committee (HGNC),HGNC:399,P02768
GenAtlas,ALB,P02768
GenBank Gene Database,V00494,P02768
GenBank Protein Database,28590,P02768
UniProtKB,P02768,P02768
UniProt Accession,ALBU_HUMAN,P02768
HUGO Gene Nomenclature Committee (HGNC),HGNC:40,P08183
GenAtlas,ABCB1,P08183
GenBank Gene Database,M14758,P08183
GenBank Protein Database,307180,P08183
UniProtKB,P08183,P08183
UniProt Accession,MDR1_HUMAN,P08183
HUGO Gene Nomenclature Committee (HGNC),HGNC:399,P02768
GenAtlas,ALB,P02768
GenBank Gene Database,V00494,P02768
GenBank Protein Database,28590,P02768
UniProtKB,P02768,P02768
UniProt Accession,ALBU_HUMAN,P02768
HUGO Gene Nomenclature Committee (HGNC),HGNC:8498,P02763
GenAtlas,ORM1,P02763
GenBank Gene Database,X02544,P02763
GenBank Protein Database,757907,P02763
UniProtKB,P02763,P02763
UniProt Accession,A1AG1_HUMAN,P02763
HUGO Gene Nomenclature Committee (HGNC),HGNC:40,P08183
GenAtlas,ABCB1,P08183
GenBank Gene Database,M14758,P08183
GenBank Protein Database,307180,P08183
UniProtKB,P08183,P08183
UniProt Accession,MDR1_HUMAN,P08183
HUGO Gene Nomenclature Committee (HGNC),HGNC:10959,Q9Y6L6
GenAtlas,SLCO1B1,Q9Y6L6
GenBank Gene Database,AF060500,Q9Y6L6
GenBank Protein Database,5051630,Q9Y6L6
Guide to Pharmacology,1220,Q9Y6L6
UniProtKB,Q9Y6L6,Q9Y6L6
UniProt Accession,SO1B1_HUMAN,Q9Y6L6
HUGO Gene Nomenclature Committee (HGNC),HGNC:10962,O94956
GenAtlas,SLCO2B1,O94956
GenBank Gene Database,AB026256,O94956
GenBank Protein Database,5006263,O94956
UniProtKB,O94956,O94956
UniProt Accession,SO2B1_HUMAN,O94956
HUGO Gene Nomenclature Committee (HGNC),HGNC:399,P02768
GenAtlas,ALB,P02768
GenBank Gene Database,V00494,P02768
GenBank Protein Database,28590,P02768
UniProtKB,P02768,P02768
UniProt Accession,ALBU_HUMAN,P02768
HUGO Gene Nomenclature Committee (HGNC),HGNC:399,P02768
GenAtlas,ALB,P02768
GenBank Gene Database,V00494,P02768
GenBank Protein Database,28590,P02768
UniProtKB,P02768,P02768
UniProt Accession,ALBU_HUMAN,P02768
HUGO Gene Nomenclature Committee (HGNC),HGNC:8498,P02763
GenAtlas,ORM1,P02763
GenBank Gene Database,X02544,P02763
GenBank Protein Database,757907,P02763
UniProtKB,P02763,P02763
UniProt Accession,A1AG1_HUMAN,P02763
HUGO Gene Nomenclature Committee (HGNC),HGNC:399,P02768
GenAtlas,ALB,P02768
GenBank Gene Database,V00494,P02768
GenBank Protein Database,28590,P02768
UniProtKB,P02768,P02768
UniProt Accession,ALBU_HUMAN,P02768
HUGO Gene Nomenclature Committee (HGNC),HGNC:8498,P02763
GenAtlas,ORM1,P02763
GenBank Gene Database,X02544,P02763
GenBank Protein Database,757907,P02763
UniProtKB,P02763,P02763
UniProt Accession,A1AG1_HUMAN,P02763
HUGO Gene Nomenclature Committee (HGNC),HGNC:399,P02768
GenAtlas,ALB,P02768
GenBank Gene Database,V00494,P02768
GenBank Protein Database,28590,P02768
UniProtKB,P02768,P02768
UniProt Accession,ALBU_HUMAN,P02768
HUGO Gene Nomenclature Committee (HGNC),HGNC:399,P02768
GenAtlas,ALB,P02768
GenBank Gene Database,V00494,P02768
GenBank Protein Database,28590,P02768
UniProtKB,P02768,P02768
UniProt Accession,ALBU_HUMAN,P02768
HUGO Gene Nomenclature Committee (HGNC),HGNC:399,P02768
GenAtlas,ALB,P02768
GenBank Gene Database,V00494,P02768
GenBank Protein Database,28590,P02768
UniProtKB,P02768,P02768
UniProt Accession,ALBU_HUMAN,P02768
HUGO Gene Nomenclature Committee (HGNC),HGNC:8498,P02763
GenAtlas,ORM1,P02763
GenBank Gene Database,X02544,P02763
GenBank Protein Database,757907,P02763
UniProtKB,P02763,P02763
UniProt Accession,A1AG1_HUMAN,P02763
HUGO Gene Nomenclature Committee (HGNC),HGNC:399,P02768
GenAtlas,ALB,P02768
GenBank Gene Database,V00494,P02768
GenBank Protein Database,28590,P02768
UniProtKB,P02768,P02768
UniProt Accession,ALBU_HUMAN,P02768
HUGO Gene Nomenclature Committee (HGNC),HGNC:399,P02768
GenAtlas,ALB,P02768
GenBank Gene Database,V00494,P02768
GenBank Protein Database,28590,P02768
UniProtKB,P02768,P02768
UniProt Accession,ALBU_HUMAN,P02768
HUGO Gene Nomenclature Committee (HGNC),HGNC:8498,P02763
GenAtlas,ORM1,P02763
GenBank Gene Database,X02544,P02763
GenBank Protein Database,757907,P02763
UniProtKB,P02763,P02763
UniProt Accession,A1AG1_HUMAN,P02763
HUGO Gene Nomenclature Committee (HGNC),HGNC:399,P02768
GenAtlas,ALB,P02768
GenBank Gene Database,V00494,P02768
GenBank Protein Database,28590,P02768
UniProtKB,P02768,P02768
UniProt Accession,ALBU_HUMAN,P02768
HUGO Gene Nomenclature Committee (HGNC),HGNC:399,P02768
GenAtlas,ALB,P02768
GenBank Gene Database,V00494,P02768
GenBank Protein Database,28590,P02768
UniProtKB,P02768,P02768
UniProt Accession,ALBU_HUMAN,P02768
HUGO Gene Nomenclature Committee (HGNC),HGNC:399,P02768
GenAtlas,ALB,P02768
GenBank Gene Database,V00494,P02768
GenBank Protein Database,28590,P02768
UniProtKB,P02768,P02768
UniProt Accession,ALBU_HUMAN,P02768
HUGO Gene Nomenclature Committee (HGNC),HGNC:387,P17516
GenAtlas,AKR1C4,P17516
GenBank Gene Database,S68287,P17516
GenBank Protein Database,4261710,P17516
UniProtKB,P17516,P17516
UniProt Accession,AK1C4_HUMAN,P17516
HUGO Gene Nomenclature Committee (HGNC),HGNC:386,P42330
GenAtlas,AKR1C3,P42330
GenBank Gene Database,S68288,P42330
GenBank Protein Database,4261711,P42330
Guide to Pharmacology,1382,P42330
UniProtKB,P42330,P42330
UniProt Accession,AK1C3_HUMAN,P42330
HUGO Gene Nomenclature Committee (HGNC),HGNC:385,P52895
GenAtlas,AKR1C2,P52895
GenBank Gene Database,U05598,P52895
GenBank Protein Database,531160,P52895
UniProtKB,P52895,P52895
UniProt Accession,AK1C2_HUMAN,P52895
HUGO Gene Nomenclature Committee (HGNC),HGNC:399,P02768
GenAtlas,ALB,P02768
GenBank Gene Database,V00494,P02768
GenBank Protein Database,28590,P02768
UniProtKB,P02768,P02768
UniProt Accession,ALBU_HUMAN,P02768
HUGO Gene Nomenclature Committee (HGNC),HGNC:399,P02768
GenAtlas,ALB,P02768
GenBank Gene Database,V00494,P02768
GenBank Protein Database,28590,P02768
UniProtKB,P02768,P02768
UniProt Accession,ALBU_HUMAN,P02768
HUGO Gene Nomenclature Committee (HGNC),HGNC:399,P02768
GenAtlas,ALB,P02768
GenBank Gene Database,V00494,P02768
GenBank Protein Database,28590,P02768
UniProtKB,P02768,P02768
UniProt Accession,ALBU_HUMAN,P02768
HUGO Gene Nomenclature Committee (HGNC),HGNC:399,P02768
GenAtlas,ALB,P02768
GenBank Gene Database,V00494,P02768
GenBank Protein Database,28590,P02768
UniProtKB,P02768,P02768
UniProt Accession,ALBU_HUMAN,P02768
HUGO Gene Nomenclature Committee (HGNC),HGNC:10839,P04278
GenAtlas,SHBG,P04278
GenBank Gene Database,X16349,P04278
GenBank Protein Database,296673,P04278
UniProtKB,P04278,P04278
UniProt Accession,SHBG_HUMAN,P04278
HUGO Gene Nomenclature Committee (HGNC),HGNC:399,P02768
GenAtlas,ALB,P02768
GenBank Gene Database,V00494,P02768
GenBank Protein Database,28590,P02768
UniProtKB,P02768,P02768
UniProt Accession,ALBU_HUMAN,P02768
HUGO Gene Nomenclature Committee (HGNC),HGNC:10839,P04278
GenAtlas,SHBG,P04278
GenBank Gene Database,X16349,P04278
GenBank Protein Database,296673,P04278
UniProtKB,P04278,P04278
UniProt Accession,SHBG_HUMAN,P04278
HUGO Gene Nomenclature Committee (HGNC),HGNC:399,P02768
GenAtlas,ALB,P02768
GenBank Gene Database,V00494,P02768
GenBank Protein Database,28590,P02768
UniProtKB,P02768,P02768
UniProt Accession,ALBU_HUMAN,P02768
HUGO Gene Nomenclature Committee (HGNC),HGNC:10839,P04278
GenAtlas,SHBG,P04278
GenBank Gene Database,X16349,P04278
GenBank Protein Database,296673,P04278
UniProtKB,P04278,P04278
UniProt Accession,SHBG_HUMAN,P04278
HUGO Gene Nomenclature Committee (HGNC),HGNC:11740,P02787
GenAtlas,TF,P02787
GenBank Gene Database,M12530,P02787
GenBank Protein Database,339453,P02787
UniProtKB,P02787,P02787
UniProt Accession,TRFE_HUMAN,P02787
HUGO Gene Nomenclature Committee (HGNC),HGNC:6156,P05106
GenAtlas,ITGB3,P05106
GenBank Gene Database,J02703,P05106
GenBank Protein Database,306786,P05106
UniProtKB,P05106,P05106
UniProt Accession,ITB3_HUMAN,P05106
HUGO Gene Nomenclature Committee (HGNC),HGNC:1455,P27797
GenAtlas,CALR,P27797
GenBank Gene Database,M32294,P27797
GenBank Protein Database,337487,P27797
UniProtKB,P27797,P27797
UniProt Accession,CALR_HUMAN,P27797
HUGO Gene Nomenclature Committee (HGNC),HGNC:10839,P04278
GenAtlas,SHBG,P04278
GenBank Gene Database,X16349,P04278
GenBank Protein Database,296673,P04278
UniProtKB,P04278,P04278
UniProt Accession,SHBG_HUMAN,P04278
HUGO Gene Nomenclature Committee (HGNC),HGNC:10839,P04278
GenAtlas,SHBG,P04278
GenBank Gene Database,X16349,P04278
GenBank Protein Database,296673,P04278
UniProtKB,P04278,P04278
UniProt Accession,SHBG_HUMAN,P04278
HUGO Gene Nomenclature Committee (HGNC),HGNC:399,P02768
GenAtlas,ALB,P02768
GenBank Gene Database,V00494,P02768
GenBank Protein Database,28590,P02768
UniProtKB,P02768,P02768
UniProt Accession,ALBU_HUMAN,P02768
HUGO Gene Nomenclature Committee (HGNC),HGNC:3556,P12104
GenBank Gene Database,BC069466,P12104
GenBank Protein Database,46854681,P12104
UniProtKB,P12104,P12104
UniProt Accession,FABPI_HUMAN,P12104
HUGO Gene Nomenclature Committee (HGNC),HGNC:10839,P04278
GenAtlas,SHBG,P04278
GenBank Gene Database,X16349,P04278
GenBank Protein Database,296673,P04278
UniProtKB,P04278,P04278
UniProt Accession,SHBG_HUMAN,P04278
HUGO Gene Nomenclature Committee (HGNC),HGNC:399,P02768
GenAtlas,ALB,P02768
GenBank Gene Database,V00494,P02768
GenBank Protein Database,28590,P02768
UniProtKB,P02768,P02768
UniProt Accession,ALBU_HUMAN,P02768
HUGO Gene Nomenclature Committee (HGNC),HGNC:3556,P12104
GenBank Gene Database,BC069466,P12104
GenBank Protein Database,46854681,P12104
UniProtKB,P12104,P12104
UniProt Accession,FABPI_HUMAN,P12104
HUGO Gene Nomenclature Committee (HGNC),HGNC:10839,P04278
GenAtlas,SHBG,P04278
GenBank Gene Database,X16349,P04278
GenBank Protein Database,296673,P04278
UniProtKB,P04278,P04278
UniProt Accession,SHBG_HUMAN,P04278
HUGO Gene Nomenclature Committee (HGNC),HGNC:399,P02768
GenAtlas,ALB,P02768
GenBank Gene Database,V00494,P02768
GenBank Protein Database,28590,P02768
UniProtKB,P02768,P02768
UniProt Accession,ALBU_HUMAN,P02768
HUGO Gene Nomenclature Committee (HGNC),HGNC:3556,P12104
GenBank Gene Database,BC069466,P12104
GenBank Protein Database,46854681,P12104
UniProtKB,P12104,P12104
UniProt Accession,FABPI_HUMAN,P12104
HUGO Gene Nomenclature Committee (HGNC),HGNC:10839,P04278
GenAtlas,SHBG,P04278
GenBank Gene Database,X16349,P04278
GenBank Protein Database,296673,P04278
UniProtKB,P04278,P04278
UniProt Accession,SHBG_HUMAN,P04278
HUGO Gene Nomenclature Committee (HGNC),HGNC:399,P02768
GenAtlas,ALB,P02768
GenBank Gene Database,V00494,P02768
GenBank Protein Database,28590,P02768
UniProtKB,P02768,P02768
UniProt Accession,ALBU_HUMAN,P02768
HUGO Gene Nomenclature Committee (HGNC),HGNC:3556,P12104
GenBank Gene Database,BC069466,P12104
GenBank Protein Database,46854681,P12104
UniProtKB,P12104,P12104
UniProt Accession,FABPI_HUMAN,P12104
HUGO Gene Nomenclature Committee (HGNC),HGNC:10839,P04278
GenAtlas,SHBG,P04278
GenBank Gene Database,X16349,P04278
GenBank Protein Database,296673,P04278
UniProtKB,P04278,P04278
UniProt Accession,SHBG_HUMAN,P04278
HUGO Gene Nomenclature Committee (HGNC),HGNC:399,P02768
GenAtlas,ALB,P02768
GenBank Gene Database,V00494,P02768
GenBank Protein Database,28590,P02768
UniProtKB,P02768,P02768
UniProt Accession,ALBU_HUMAN,P02768
HUGO Gene Nomenclature Committee (HGNC),HGNC:3556,P12104
GenBank Gene Database,BC069466,P12104
GenBank Protein Database,46854681,P12104
UniProtKB,P12104,P12104
UniProt Accession,FABPI_HUMAN,P12104
HUGO Gene Nomenclature Committee (HGNC),HGNC:12404,P49638
GenAtlas,TTPA,P49638
GenBank Gene Database,D49488,P49638
GenBank Protein Database,699601,P49638
UniProtKB,P49638,P49638
UniProt Accession,TTPA_HUMAN,P49638
HUGO Gene Nomenclature Committee (HGNC),HGNC:12404,P49638
GenAtlas,TTPA,P49638
GenBank Gene Database,D49488,P49638
GenBank Protein Database,699601,P49638
UniProtKB,P49638,P49638
UniProt Accession,TTPA_HUMAN,P49638
HUGO Gene Nomenclature Committee (HGNC),HGNC:12698,P98155
GenBank Gene Database,L20470,P98155
GenBank Protein Database,409426,P98155
UniProtKB,P98155,P98155
UniProt Accession,VLDLR_HUMAN,P98155
HUGO Gene Nomenclature Committee (HGNC),HGNC:6547,P01130
GenAtlas,LDLR,P01130
GenBank Gene Database,L00352,P01130
GenBank Protein Database,307121,P01130
UniProtKB,P01130,P01130
UniProt Accession,LDLR_HUMAN,P01130
HUGO Gene Nomenclature Committee (HGNC),HGNC:8941,P01009
GenAtlas,SERPINA1,P01009
GenBank Gene Database,K01396,P01009
GenBank Protein Database,177829,P01009
UniProtKB,P01009,P01009
UniProt Accession,A1AT_HUMAN,P01009
